k,type,score,label
3,Kmeans,0.212271,2
3,Kmeans,-0.034096,0
3,Kmeans,0.145081,2
3,Kmeans,0.126598,2
3,Kmeans,0.107671,0
3,Kmeans,0.265177,2
3,Kmeans,0.166428,2
3,Kmeans,0.230579,2
3,Kmeans,-0.029931,0
3,Kmeans,0.021134,0
3,Kmeans,-0.030792,0
3,Kmeans,0.211186,2
3,Kmeans,0.041069,0
3,Kmeans,0.04975,0
3,Kmeans,0.196066,2
3,Kmeans,0.14801,0
3,Kmeans,0.031326,0
3,Kmeans,-0.104442,0
3,Kmeans,0.011264,0
3,Kmeans,0.427553,1
3,Kmeans,0.044535,0
3,Kmeans,0.199886,2
3,Kmeans,0.238691,2
3,Kmeans,-0.005647,0
3,Kmeans,0.219308,2
3,Kmeans,0.053271,2
3,Kmeans,0.178686,2
3,Kmeans,0.251183,2
3,Kmeans,0.143373,2
3,Kmeans,-0.129069,0
3,Kmeans,0.140983,2
3,Kmeans,0.03973,0
3,Kmeans,0.287539,2
3,Kmeans,-0.081161,0
3,Kmeans,0.216473,2
3,Kmeans,0.240772,2
3,Kmeans,0.144596,2
3,Kmeans,0.016045,0
3,Kmeans,0.022034,0
3,Kmeans,0.297935,1
3,Kmeans,0.030132,0
3,Kmeans,-0.060949,0
3,Kmeans,0.279233,2
3,Kmeans,0.065663,0
3,Kmeans,0.144233,2
3,Kmeans,0.225133,2
3,Kmeans,0.17611,2
3,Kmeans,0.234784,2
3,Kmeans,0.02451,0
3,Kmeans,0.255864,2
3,Kmeans,0.20538,2
3,Kmeans,0.236981,2
3,Kmeans,-0.097191,0
3,Kmeans,-0.004717,0
3,Kmeans,0.29348,2
3,Kmeans,-0.004839,0
3,Kmeans,-0.045033,0
3,Kmeans,0.126503,2
3,Kmeans,-0.01943,0
3,Kmeans,0.057486,0
3,Kmeans,0.028038,0
3,Kmeans,0.07706,0
3,Kmeans,0.138954,2
3,Kmeans,-0.07631,0
3,Kmeans,0.249905,2
3,Kmeans,-0.107735,0
3,Kmeans,-0.102576,0
3,Kmeans,0.219944,2
3,Kmeans,-0.034496,0
3,Kmeans,0.152127,2
3,Kmeans,0.132419,2
3,Kmeans,0.150335,2
3,Kmeans,0.045388,0
3,Kmeans,0.191547,2
3,Kmeans,0.196669,2
3,Kmeans,-0.002649,0
3,Kmeans,0.090865,0
3,Kmeans,0.030126,0
3,Kmeans,0.135688,2
3,Kmeans,0.171125,2
3,Kmeans,0.005493,0
3,Kmeans,-0.054548,0
3,Kmeans,0.003961,0
3,Kmeans,0.082705,0
3,Kmeans,0.104055,0
3,Kmeans,0.179232,2
3,Kmeans,0.059512,0
3,Kmeans,0.237366,2
3,Kmeans,0.103689,2
3,Kmeans,0.071464,2
3,Kmeans,0.212025,2
3,Kmeans,-0.03046,0
3,Kmeans,0.171651,2
3,Kmeans,-0.101741,0
3,Kmeans,0.239981,2
3,Kmeans,0.145702,0
3,Kmeans,0.032154,0
3,Kmeans,0.16189,2
3,Kmeans,0.235592,2
3,Kmeans,0.078909,0
3,Kmeans,0.146616,2
3,Kmeans,0.004074,0
3,Kmeans,0.185,2
3,Kmeans,0.261944,2
3,Kmeans,0.04317,0
3,Kmeans,-0.059964,0
3,Kmeans,0.078838,2
3,Kmeans,0.235907,2
3,Kmeans,-0.034396,0
3,Kmeans,-0.071098,0
3,Kmeans,0.259482,2
3,Kmeans,0.254613,2
3,Kmeans,0.223143,2
3,Kmeans,0.032322,0
3,Kmeans,0.13357,2
3,Kmeans,0.107536,0
3,Kmeans,0.21719,2
3,Kmeans,0.064602,0
3,Kmeans,0.028127,0
3,Kmeans,0.051734,0
3,Kmeans,0.157231,0
3,Kmeans,0.249965,2
3,Kmeans,-0.037649,0
3,Kmeans,0.222088,2
3,Kmeans,-0.002504,0
3,Kmeans,0.222646,2
3,Kmeans,0.144084,0
3,Kmeans,0.214234,2
3,Kmeans,0.053634,0
3,Kmeans,0.103868,0
3,Kmeans,0.142749,2
3,Kmeans,0.159369,2
3,Kmeans,0.081513,2
3,Kmeans,0.170896,2
3,Kmeans,0.151537,2
3,Kmeans,-0.064126,0
3,Kmeans,0.015714,0
3,Kmeans,0.195648,2
3,Kmeans,-0.017746,0
3,Kmeans,-0.050578,0
3,Kmeans,-0.007516,0
3,Kmeans,-0.082226,0
3,Kmeans,-0.01192,0
3,Kmeans,0.02494,0
3,Kmeans,0.015745,0
3,Kmeans,0.261725,1
3,Kmeans,-0.043106,0
3,Kmeans,0.263416,2
3,Kmeans,0.206541,2
3,Kmeans,-0.092558,0
3,Kmeans,0.188668,2
3,Kmeans,0.148516,2
3,Kmeans,0.140981,2
3,Kmeans,-0.054989,0
3,Kmeans,0.201064,2
3,Kmeans,0.132695,2
3,Kmeans,0.117203,2
3,Kmeans,-0.034371,0
3,Kmeans,-0.091668,0
3,Kmeans,0.051131,0
3,Kmeans,0.072996,0
3,Kmeans,-0.018359,0
3,Kmeans,-0.037864,0
3,Kmeans,0.180441,2
3,Kmeans,0.276036,2
3,Kmeans,0.169696,2
3,Kmeans,0.141452,2
3,Kmeans,0.025563,0
3,Kmeans,0.169142,2
3,Kmeans,0.034475,0
3,Kmeans,0.056007,0
3,Kmeans,0.181909,2
3,Kmeans,0.092369,0
3,Kmeans,0.008524,0
3,Kmeans,0.228615,2
3,Kmeans,-0.006398,0
3,Kmeans,0.051726,0
3,Kmeans,0.218506,2
3,Kmeans,0.045195,2
3,Kmeans,0.214771,2
3,Kmeans,0.179328,2
3,Kmeans,-0.036219,0
3,Kmeans,0.02829,2
3,Kmeans,0.104245,2
3,Kmeans,0.163773,2
3,Kmeans,0.111237,2
3,Kmeans,-0.010568,0
3,Kmeans,0.205799,2
3,Kmeans,0.050766,0
3,Kmeans,0.237585,2
3,Kmeans,0.284688,2
3,Kmeans,0.274528,2
3,Kmeans,-0.026858,0
3,Kmeans,0.278161,2
3,Kmeans,0.085345,0
3,Kmeans,0.156731,2
3,Kmeans,0.206324,2
3,Kmeans,-0.124664,0
3,Kmeans,0.063937,2
3,Kmeans,0.254896,2
3,Kmeans,-0.00355,0
3,Kmeans,0.242345,2
3,Kmeans,0.150753,2
3,Kmeans,-0.002766,0
3,Kmeans,-0.06041,0
3,Kmeans,0.302478,2
3,Kmeans,-0.060977,0
3,Kmeans,0.147695,2
3,Kmeans,0.209933,2
3,Kmeans,0.014819,0
3,Kmeans,0.116337,2
3,Kmeans,0.204914,2
3,Kmeans,-0.016187,0
3,Kmeans,-0.050094,0
3,Kmeans,0.174628,2
3,Kmeans,0.036538,2
3,Kmeans,0.043176,0
3,Kmeans,0.1712,2
3,Kmeans,0.127618,2
3,Kmeans,0.133322,2
3,Kmeans,0.094879,2
3,Kmeans,0.247523,2
3,Kmeans,0.013229,0
3,Kmeans,0.087346,2
3,Kmeans,0.206456,2
3,Kmeans,-0.013541,0
3,Kmeans,0.10774,0
3,Kmeans,0.25028,2
3,Kmeans,0.211369,2
3,Kmeans,-0.087377,0
3,Kmeans,-0.129143,0
3,Kmeans,0.242424,2
3,Kmeans,0.273491,2
3,Kmeans,0.14713,2
3,Kmeans,0.154106,2
3,Kmeans,0.174607,2
3,Kmeans,0.158771,2
3,Kmeans,-0.061286,0
3,Kmeans,-0.044859,0
3,Kmeans,0.004049,0
3,Kmeans,0.313917,1
3,Kmeans,0.145792,2
3,Kmeans,0.108227,0
3,Kmeans,0.022059,0
3,Kmeans,0.151208,2
3,Kmeans,0.029995,0
3,Kmeans,0.047333,0
3,Kmeans,0.156365,2
3,Kmeans,0.219369,2
3,Kmeans,0.123673,2
3,Kmeans,-0.035722,0
3,Kmeans,0.115803,2
3,Kmeans,0.006456,0
3,Kmeans,0.11351,2
3,Kmeans,0.18006,2
3,Kmeans,-0.003188,0
3,Kmeans,-0.000189,0
3,Kmeans,0.225676,2
3,Kmeans,0.239375,2
3,Kmeans,0.194271,2
3,Kmeans,0.07849,0
3,Kmeans,0.040158,0
3,Kmeans,0.221683,2
3,Kmeans,0.199074,2
3,Kmeans,0.165013,2
3,Kmeans,0.237693,2
3,Kmeans,-0.040399,0
3,Kmeans,0.129716,2
3,Kmeans,0.183368,2
3,Kmeans,-0.086101,0
3,Kmeans,0.175959,2
3,Kmeans,0.2813,2
3,Kmeans,0.165261,2
3,Kmeans,-0.069054,0
3,Kmeans,0.288197,2
3,Kmeans,0.174622,2
3,Kmeans,0.201304,2
3,Kmeans,-0.049159,0
3,Kmeans,0.056115,0
3,Kmeans,-0.009296,0
3,Kmeans,0.034278,0
3,Kmeans,0.119237,2
3,Kmeans,0.179232,2
3,Kmeans,0.107769,0
3,Kmeans,0.214345,2
3,Kmeans,0.139635,2
3,Kmeans,0.148958,2
3,Kmeans,0.039555,2
3,Kmeans,-0.025635,0
3,Kmeans,0.25308,2
3,Kmeans,0.09705,2
3,Kmeans,-0.064843,0
3,Kmeans,0.014161,0
3,Kmeans,0.20723,2
3,Kmeans,0.061205,0
3,Kmeans,0.083492,2
3,Kmeans,0.33392,1
3,Kmeans,0.050059,0
3,Kmeans,0.242564,2
3,Kmeans,0.207639,2
3,Kmeans,0.125006,0
3,Kmeans,0.148356,2
3,Kmeans,0.283999,2
3,Kmeans,-0.013325,0
3,Kmeans,0.189119,2
3,Kmeans,0.125537,0
3,Kmeans,0.03697,0
3,Kmeans,0.01932,0
3,Kmeans,0.000471,0
3,Kmeans,-0.079389,0
3,Kmeans,0.083857,2
3,Kmeans,0.285119,2
3,Kmeans,0.127016,0
3,Kmeans,0.178097,2
3,Kmeans,0.149015,2
3,Kmeans,0.121824,2
3,Kmeans,0.002208,0
3,Kmeans,0.163942,2
3,Kmeans,0.015774,0
3,Kmeans,0.018883,0
3,Kmeans,0.039263,0
3,Kmeans,0.096163,2
3,Kmeans,0.243888,2
3,Kmeans,0.011175,0
3,Kmeans,0.26153,2
3,Kmeans,-0.041671,0
3,Kmeans,0.296191,2
3,Kmeans,0.129309,0
3,Kmeans,-0.02553,0
3,Kmeans,0.027497,0
3,Kmeans,0.058546,0
3,Kmeans,0.090975,2
3,Kmeans,0.004696,0
3,Kmeans,0.170962,2
3,Kmeans,-0.069823,0
3,Kmeans,-0.005763,0
3,Kmeans,0.10987,0
3,Kmeans,0.14354,2
3,Kmeans,-0.091579,0
3,Kmeans,-0.005323,0
3,Kmeans,0.013788,0
3,Kmeans,0.159093,2
3,Kmeans,0.158928,0
3,Kmeans,0.195648,2
3,Kmeans,0.039431,0
3,Kmeans,0.021686,0
3,Kmeans,0.130181,2
3,Kmeans,0.076032,2
3,Kmeans,0.200992,2
3,Kmeans,0.310062,2
3,Kmeans,0.1367,2
3,Kmeans,0.216063,2
3,Kmeans,0.121009,2
3,Kmeans,0.21773,2
3,Kmeans,0.045364,0
3,Kmeans,-0.094858,0
3,Kmeans,0.085345,0
3,Kmeans,0.15953,2
3,Kmeans,-0.108554,0
3,Kmeans,0.035896,0
3,Kmeans,0.085143,0
3,Kmeans,0.211471,2
3,Kmeans,0.251379,2
3,Kmeans,0.05538,0
3,Kmeans,0.101692,2
3,Kmeans,0.29995,2
3,Kmeans,0.184722,2
3,Kmeans,0.24589,2
3,Kmeans,-0.053053,0
3,Kmeans,-0.063826,0
3,Kmeans,0.115563,2
3,Kmeans,0.041617,0
3,Kmeans,0.018393,0
3,Kmeans,0.208029,2
3,Kmeans,0.165393,2
3,Kmeans,0.225145,2
3,Kmeans,0.199283,2
3,Kmeans,-0.103042,0
3,Kmeans,0.062834,0
3,Kmeans,0.023301,0
3,Kmeans,-0.059616,0
3,Kmeans,0.153798,2
3,Kmeans,0.132958,2
3,Kmeans,-0.058838,0
3,Kmeans,0.059764,2
3,Kmeans,-0.034752,0
3,Kmeans,0.12249,2
3,Kmeans,0.092442,2
3,Kmeans,-0.088526,0
3,Kmeans,0.201677,2
3,Kmeans,0.005189,0
3,Kmeans,-0.078618,0
3,Kmeans,0.054387,0
3,Kmeans,-0.067552,0
3,Kmeans,0.073382,0
3,Kmeans,0.22227,2
3,Kmeans,0.294832,2
3,Kmeans,-0.002839,0
3,Kmeans,0.247157,2
3,Kmeans,-0.055011,0
3,Kmeans,-0.028576,0
3,Kmeans,0.267104,2
3,Kmeans,0.177989,2
3,Kmeans,0.200347,2
3,Kmeans,-0.029002,0
3,Kmeans,0.000471,0
3,Kmeans,0.236771,2
3,Kmeans,0.144713,2
3,Kmeans,-0.082226,0
3,Kmeans,0.250489,2
3,Kmeans,0.260161,2
3,Kmeans,0.246324,2
3,Kmeans,0.268539,2
3,Kmeans,0.250225,2
3,Kmeans,-0.010738,0
3,Kmeans,0.440641,1
3,Kmeans,0.011652,0
3,Kmeans,0.246585,2
3,Kmeans,0.152235,2
3,Kmeans,0.133709,2
3,Kmeans,-0.069823,0
3,Kmeans,0.210785,2
3,Kmeans,0.354132,1
3,Kmeans,0.230918,2
3,Kmeans,-0.039785,0
3,Kmeans,0.146517,0
3,Kmeans,0.006553,0
3,Kmeans,0.185526,2
3,Kmeans,-0.011704,0
3,Kmeans,0.136397,2
3,Kmeans,0.007003,0
3,Kmeans,-0.067338,0
3,Kmeans,0.187635,2
3,Kmeans,0.148063,2
3,Kmeans,0.232896,2
3,Kmeans,0.28867,1
3,Kmeans,-0.117567,0
3,Kmeans,0.125363,2
3,Kmeans,0.15823,2
3,Kmeans,0.031175,0
3,Kmeans,0.118828,2
3,Kmeans,0.197423,2
3,Kmeans,0.153247,2
3,Kmeans,-0.037119,0
3,Kmeans,0.108573,2
3,Kmeans,0.166831,2
3,Kmeans,0.133355,2
3,Kmeans,0.293411,2
3,Kmeans,-0.005509,0
3,Kmeans,-0.000459,0
3,Kmeans,0.135809,2
3,Kmeans,-0.07199,0
3,Kmeans,0.171379,2
3,Kmeans,0.095573,2
3,Kmeans,0.134194,2
3,Kmeans,0.217737,2
3,Kmeans,0.026141,0
3,Kmeans,-0.020017,0
3,Kmeans,0.117741,2
3,Kmeans,0.280102,2
3,Kmeans,0.12479,2
3,Kmeans,0.152245,0
3,Kmeans,-0.010138,0
3,Kmeans,0.072662,2
3,Kmeans,-0.024944,0
3,Kmeans,0.206832,2
3,Kmeans,-0.086127,0
3,Kmeans,0.075752,2
3,Kmeans,0.156731,2
3,Kmeans,0.153054,2
3,Kmeans,0.130546,2
3,Kmeans,-0.053413,0
3,Kmeans,0.131818,2
3,Kmeans,-0.019612,0
3,Kmeans,0.216901,2
3,Kmeans,0.224568,2
3,Kmeans,0.005032,0
3,Kmeans,0.1464,0
3,Kmeans,0.163918,2
3,Kmeans,0.018736,0
3,Kmeans,-0.109416,0
3,Kmeans,0.137174,2
3,Kmeans,-0.051665,0
3,Kmeans,0.166226,2
3,Kmeans,0.080741,0
3,Kmeans,0.160378,2
3,Kmeans,-0.071696,0
3,Kmeans,0.029777,0
3,Kmeans,0.283165,2
3,Kmeans,0.041293,0
3,Kmeans,0.164612,2
3,Kmeans,-0.051884,0
3,Kmeans,-0.093873,0
3,Kmeans,0.162724,2
3,Kmeans,-0.062785,0
3,Kmeans,9e-05,0
3,Kmeans,0.14468,2
3,Kmeans,0.179185,2
3,Kmeans,0.178219,2
3,Kmeans,0.056994,0
3,Kmeans,0.292684,2
3,Kmeans,0.218916,2
3,Kmeans,0.004074,0
3,Kmeans,-0.059541,0
3,Kmeans,0.051442,0
3,Kmeans,-0.052841,0
3,Kmeans,-0.045946,0
3,Kmeans,0.124561,2
3,Kmeans,0.183162,2
3,Kmeans,0.246246,2
3,Kmeans,0.165162,2
3,Kmeans,-0.075773,0
3,Kmeans,0.022193,0
3,Kmeans,0.001572,0
3,Kmeans,0.179566,2
3,Kmeans,-0.060291,0
3,Kmeans,0.148535,2
3,Kmeans,0.032508,0
3,Kmeans,0.150524,2
3,Kmeans,0.107671,0
3,Kmeans,0.213921,2
3,Kmeans,0.301821,2
3,Kmeans,-0.070895,0
3,Kmeans,-0.003575,0
3,Kmeans,-0.004701,0
3,Kmeans,0.015888,0
3,Kmeans,-0.089377,0
3,Kmeans,0.09084,2
3,Kmeans,-0.044859,0
3,Kmeans,-0.008443,0
3,Kmeans,0.144829,2
3,Kmeans,0.021337,0
3,Kmeans,-0.056671,0
3,Kmeans,0.256145,2
3,Kmeans,0.259179,2
3,Kmeans,-0.032766,0
3,Kmeans,0.304313,2
3,Kmeans,0.061959,0
3,Kmeans,0.27532,2
3,Kmeans,0.270988,2
3,Kmeans,0.14048,2
3,Kmeans,0.147482,2
3,Kmeans,0.128962,2
3,Kmeans,0.217651,2
3,Kmeans,0.027312,0
3,Kmeans,-0.07827,0
3,Kmeans,0.27482,2
3,Kmeans,-0.076677,0
3,Kmeans,0.187656,2
3,Kmeans,0.317885,2
3,Kmeans,-0.010995,0
3,Kmeans,0.027869,0
3,Kmeans,-0.054901,0
3,Kmeans,0.02451,0
3,Kmeans,-0.095693,0
3,Kmeans,0.117521,2
3,Kmeans,0.051496,0
3,Kmeans,0.15565,2
3,Kmeans,-0.050142,0
3,Kmeans,0.193894,2
3,Kmeans,0.208378,2
3,Kmeans,0.177011,2
3,Kmeans,0.295498,2
3,Kmeans,0.132535,2
3,Kmeans,-0.070435,0
3,Kmeans,0.21849,2
3,Kmeans,0.27482,2
3,Kmeans,-0.065673,0
3,Kmeans,-0.060768,0
3,Kmeans,0.044313,0
3,Kmeans,0.014233,0
3,Kmeans,0.118497,0
3,Kmeans,-0.057947,0
3,Kmeans,0.168566,2
3,Kmeans,0.097909,2
3,Kmeans,0.168953,2
3,Kmeans,0.224956,2
3,Kmeans,0.199085,2
3,Kmeans,0.242035,2
3,Kmeans,-0.039318,0
3,Kmeans,0.166132,2
3,Kmeans,0.044163,0
3,Kmeans,0.139042,2
3,Kmeans,-0.036877,0
3,Kmeans,0.168939,2
3,Kmeans,0.202123,2
3,Kmeans,0.242155,2
3,Kmeans,0.201825,2
3,Kmeans,0.06776,2
3,Kmeans,0.124869,2
3,Kmeans,0.0298,0
3,Kmeans,0.280471,2
3,Kmeans,0.138568,2
3,Kmeans,-0.046835,0
3,Kmeans,-0.036169,0
3,Kmeans,0.02474,0
3,Kmeans,-0.059165,0
3,Kmeans,-0.088912,0
3,Kmeans,0.209464,2
3,Kmeans,0.219792,2
3,Kmeans,0.11936,2
3,Kmeans,-0.0769,0
3,Kmeans,0.203429,2
3,Kmeans,0.240325,2
3,Kmeans,0.177147,1
3,Kmeans,0.003264,0
3,Kmeans,0.143155,2
3,Kmeans,0.14368,2
3,Kmeans,0.243789,2
3,Kmeans,0.257543,2
3,Kmeans,-0.101642,0
3,Kmeans,0.149523,2
3,Kmeans,0.300288,2
3,Kmeans,0.144621,2
3,Kmeans,0.092626,2
3,Kmeans,0.017162,0
3,Kmeans,0.243477,2
3,Kmeans,0.05947,2
3,Kmeans,0.216651,2
3,Kmeans,-0.081243,0
3,Kmeans,0.150911,2
3,Kmeans,0.065005,2
3,Kmeans,-0.020006,0
3,Kmeans,-0.000618,0
3,Kmeans,0.059928,0
3,Kmeans,0.131566,2
3,Kmeans,0.125055,2
3,Kmeans,0.028197,0
3,Kmeans,-0.006445,0
3,Kmeans,0.102943,0
3,Kmeans,0.34661,1
3,Kmeans,0.025712,0
3,Kmeans,0.003264,0
3,Kmeans,-0.052816,0
3,Kmeans,0.016033,0
3,Kmeans,-0.024866,0
3,Kmeans,0.188294,2
3,Kmeans,-0.004528,0
3,Kmeans,0.261755,2
3,Kmeans,0.266736,2
3,Kmeans,0.238813,2
3,Kmeans,-0.009873,0
3,Kmeans,0.215365,2
3,Kmeans,0.507595,1
3,Kmeans,-0.06582,0
3,Kmeans,0.06329,0
3,Kmeans,-0.094328,0
3,Kmeans,0.045303,0
3,Kmeans,0.442913,1
3,Kmeans,0.20926,2
3,Kmeans,0.279173,2
3,Kmeans,-0.062222,0
3,Kmeans,0.010187,0
3,Kmeans,0.010284,0
3,Kmeans,0.278896,2
3,Kmeans,-0.043106,0
3,Kmeans,0.218712,2
3,Kmeans,0.140044,2
3,Kmeans,0.212848,2
3,Kmeans,0.151336,2
3,Kmeans,0.130978,0
3,Kmeans,0.01883,0
3,Kmeans,0.005032,0
3,Kmeans,0.207554,2
3,Kmeans,0.249349,2
3,Kmeans,0.180562,2
3,Kmeans,0.078239,0
3,Kmeans,0.001018,0
3,Kmeans,0.032116,0
3,Kmeans,0.13978,2
3,Kmeans,-0.005263,0
3,Kmeans,0.166221,2
3,Kmeans,0.214242,2
3,Kmeans,0.203158,2
3,Kmeans,0.26878,2
3,Kmeans,0.192984,2
3,Kmeans,0.181501,2
3,Kmeans,-0.036717,0
3,Kmeans,0.040802,0
3,Kmeans,0.117219,0
3,Kmeans,0.125771,2
3,Kmeans,0.006114,0
3,Kmeans,0.173656,2
3,Kmeans,-0.06999,0
3,Kmeans,0.326587,1
3,Kmeans,0.288831,2
3,Kmeans,0.288846,2
3,Kmeans,0.243575,2
3,Kmeans,0.137834,2
3,Kmeans,0.043374,0
3,Kmeans,0.024474,0
3,Kmeans,0.021216,0
3,Kmeans,-0.126324,0
3,Kmeans,-0.036439,0
3,Kmeans,0.143892,2
3,Kmeans,0.058899,0
3,Kmeans,-0.028718,0
3,Kmeans,0.080435,2
3,Kmeans,0.037473,0
3,Kmeans,-0.000355,0
3,Kmeans,0.006934,0
3,Kmeans,0.12575,2
3,Kmeans,0.038232,0
3,Kmeans,-0.049157,0
3,Kmeans,0.23437,2
3,Kmeans,0.004096,0
3,Kmeans,0.298118,2
3,Kmeans,-0.053752,0
3,Kmeans,0.045749,0
3,Kmeans,-0.001581,0
3,Kmeans,0.194089,2
3,Kmeans,0.121555,2
3,Kmeans,0.145149,2
3,Kmeans,0.172794,2
3,Kmeans,0.242171,2
3,Kmeans,0.509027,1
3,Kmeans,0.032558,0
3,Kmeans,0.126113,2
3,Kmeans,0.085345,0
3,Kmeans,0.154363,2
3,Kmeans,0.012998,0
3,Kmeans,0.01157,0
3,Kmeans,-0.036043,0
3,Kmeans,0.222092,2
3,Kmeans,0.004795,0
3,Kmeans,-0.051884,0
3,Kmeans,-0.005522,0
3,Kmeans,0.034585,0
3,Kmeans,0.239375,2
3,Kmeans,0.074441,2
3,Kmeans,0.20448,1
3,Kmeans,0.272555,2
3,Kmeans,0.001078,0
3,Kmeans,0.044508,0
3,Kmeans,0.178097,2
3,Kmeans,0.262758,2
3,Kmeans,0.19572,2
3,Kmeans,0.035845,0
3,Kmeans,-0.066374,0
3,Kmeans,0.246262,2
3,Kmeans,0.189795,2
3,Kmeans,0.006456,0
3,Kmeans,-0.073071,0
3,Kmeans,-0.102417,0
3,Kmeans,0.252457,2
3,Kmeans,0.095787,2
3,Kmeans,0.005194,0
3,Kmeans,-0.031643,0
3,Kmeans,0.157254,2
3,Kmeans,0.173248,2
3,Kmeans,-0.059314,0
3,Kmeans,0.023327,0
3,Kmeans,0.226654,2
3,Kmeans,-0.071269,0
3,Kmeans,0.110552,2
3,Kmeans,0.182057,2
3,Kmeans,0.144738,2
3,Kmeans,0.256646,1
3,Kmeans,0.215512,2
3,Kmeans,0.02832,0
3,Kmeans,-0.06587,0
3,Kmeans,0.022958,0
3,Kmeans,0.146473,0
3,Kmeans,0.23183,2
3,Kmeans,0.13277,2
3,Kmeans,0.143274,2
3,Kmeans,0.215325,2
3,Kmeans,0.026064,0
3,Kmeans,-0.012799,0
3,Kmeans,0.127293,2
3,Kmeans,0.034883,0
3,Kmeans,-0.062785,0
3,Kmeans,0.136586,2
3,Kmeans,-0.063291,0
3,Kmeans,0.091392,0
3,Kmeans,0.026988,0
3,Kmeans,0.192535,2
3,Kmeans,0.177773,2
3,Kmeans,-0.057581,0
3,Kmeans,0.151717,2
3,Kmeans,0.183864,2
3,Kmeans,0.022363,0
3,Kmeans,-0.070226,0
3,Kmeans,0.164031,2
3,Kmeans,-0.030669,0
3,Kmeans,0.21609,2
3,Kmeans,0.137346,0
3,Kmeans,-0.012572,0
3,Kmeans,-0.005308,0
3,Kmeans,-0.083686,0
3,Kmeans,-0.064942,0
3,Kmeans,0.087613,2
3,Kmeans,0.120975,0
3,Kmeans,0.135661,2
3,Kmeans,0.088192,2
3,Kmeans,0.19875,2
3,Kmeans,-0.003917,0
3,Kmeans,0.00236,0
3,Kmeans,0.181636,2
3,Kmeans,-0.025975,0
3,Kmeans,0.204045,2
3,Kmeans,0.194019,2
3,Kmeans,0.168042,2
3,Kmeans,0.080594,2
3,Kmeans,-0.058192,0
3,Kmeans,-0.023995,0
3,Kmeans,0.22596,2
3,Kmeans,0.033137,0
3,Kmeans,0.238146,2
3,Kmeans,0.26413,2
3,Kmeans,-0.019671,0
3,Kmeans,0.132287,2
3,Kmeans,0.239874,2
3,Kmeans,-0.064366,0
3,Kmeans,0.234047,2
3,Kmeans,0.107125,2
3,Kmeans,0.106039,2
3,Kmeans,0.207937,2
3,Kmeans,0.230543,2
3,Kmeans,0.319708,2
3,Kmeans,-0.116295,0
3,Kmeans,0.334566,1
3,Kmeans,0.106242,2
3,Kmeans,0.237041,2
3,Kmeans,0.110479,2
3,Kmeans,0.17097,2
3,Kmeans,0.028,0
3,Kmeans,0.155945,2
3,Kmeans,0.040509,0
3,Kmeans,0.245055,2
3,Kmeans,-0.014352,0
3,Kmeans,-0.095016,0
3,Kmeans,0.219432,2
3,Kmeans,0.088361,2
3,Kmeans,0.286125,2
3,Kmeans,0.187663,2
3,Kmeans,0.220364,2
3,Kmeans,0.243161,2
3,Kmeans,0.141447,2
3,Kmeans,0.138366,2
3,Kmeans,0.199275,2
3,Kmeans,0.246195,2
3,Kmeans,0.264677,2
3,Kmeans,0.12479,2
3,Kmeans,0.035445,0
3,Kmeans,-0.041373,0
3,Kmeans,0.248059,2
3,Kmeans,0.141577,2
3,Kmeans,0.209597,2
3,Kmeans,-0.04808,0
3,Kmeans,-0.095508,0
3,Kmeans,0.17925,2
3,Kmeans,0.017807,0
3,Kmeans,0.307927,2
3,Kmeans,0.21213,2
3,Kmeans,0.02876,0
3,Kmeans,0.166642,2
3,Kmeans,0.175135,2
3,Kmeans,0.223402,2
3,Kmeans,0.297244,2
3,Kmeans,-0.054691,0
3,Kmeans,-0.097408,0
3,Kmeans,0.266022,1
3,Kmeans,0.078936,2
3,Kmeans,0.148508,2
3,Kmeans,0.21846,2
3,Kmeans,0.186182,2
3,Kmeans,0.109407,0
3,Kmeans,0.025239,0
3,Kmeans,0.282047,2
3,Kmeans,0.060786,0
3,Kmeans,0.040163,0
3,Kmeans,0.006061,0
3,Kmeans,-0.014829,0
3,Kmeans,0.256579,2
3,Kmeans,0.009662,0
3,Kmeans,0.21719,2
3,Kmeans,0.499706,1
3,Kmeans,0.089476,2
3,Kmeans,0.050405,0
3,Kmeans,0.138563,2
3,Kmeans,-0.024142,0
3,Kmeans,0.308761,2
3,Kmeans,0.168116,2
3,Kmeans,0.205307,2
3,Kmeans,0.227467,2
3,Kmeans,0.241513,2
3,Kmeans,0.131792,0
3,Kmeans,0.01144,0
3,Kmeans,-0.097646,0
3,Kmeans,-0.034516,0
3,Kmeans,-0.03471,0
3,Kmeans,0.219515,2
3,Kmeans,0.046163,0
3,Kmeans,-0.008997,0
3,Kmeans,0.192393,2
3,Kmeans,0.068667,0
3,Kmeans,0.175526,2
3,Kmeans,0.005189,0
3,Kmeans,0.181596,2
3,Kmeans,0.187926,2
3,Kmeans,-0.054903,0
3,Kmeans,0.176899,2
3,Kmeans,0.465445,1
3,Kmeans,0.051422,0
3,Kmeans,-0.03471,0
3,Kmeans,0.2142,2
3,Kmeans,0.229022,2
3,Kmeans,-0.016972,0
3,Kmeans,0.078838,2
3,Kmeans,0.255402,2
3,Kmeans,0.266055,2
3,Kmeans,0.117119,2
3,Kmeans,0.237495,2
3,Kmeans,0.168345,2
3,Kmeans,-0.079927,0
3,Kmeans,-0.058285,0
3,Kmeans,-0.053476,0
