k,type,score,label
5,GMM,0.133062,3
5,GMM,0.029639,0
5,GMM,0.082615,0
5,GMM,0.113784,1
5,GMM,0.058178,4
5,GMM,0.09305,0
5,GMM,0.073193,2
5,GMM,0.114442,3
5,GMM,0.060316,3
5,GMM,0.058215,0
5,GMM,0.088618,0
5,GMM,0.076457,4
5,GMM,0.073365,0
5,GMM,0.069699,2
5,GMM,0.032458,0
5,GMM,0.018581,2
5,GMM,0.0943,0
5,GMM,0.066651,2
5,GMM,0.022493,4
5,GMM,0.087462,0
5,GMM,0.084582,0
5,GMM,0.095887,3
5,GMM,0.056136,0
5,GMM,0.155581,3
5,GMM,0.125905,3
5,GMM,-0.010189,2
5,GMM,0.133006,3
5,GMM,0.048876,4
5,GMM,0.084196,2
5,GMM,0.103475,3
5,GMM,0.113756,0
5,GMM,0.102523,4
5,GMM,0.127245,2
5,GMM,0.184399,3
5,GMM,0.074132,1
5,GMM,0.153685,3
5,GMM,0.100685,2
5,GMM,0.0758,0
5,GMM,0.14338,3
5,GMM,0.052692,0
5,GMM,0.117521,3
5,GMM,0.061635,0
5,GMM,0.050165,1
5,GMM,0.060355,4
5,GMM,0.162678,3
5,GMM,0.018204,2
5,GMM,0.055202,4
5,GMM,0.114843,3
5,GMM,0.142637,3
5,GMM,0.068865,4
5,GMM,0.032379,1
5,GMM,-0.02078,0
5,GMM,-0.067262,4
5,GMM,0.144112,2
5,GMM,0.062105,4
5,GMM,0.127889,3
5,GMM,0.125615,3
5,GMM,0.092002,0
5,GMM,0.173895,3
5,GMM,0.046226,4
5,GMM,-0.019335,4
5,GMM,0.145979,3
5,GMM,0.128527,3
5,GMM,0.081425,0
5,GMM,-0.00745,2
5,GMM,0.172184,3
5,GMM,0.028802,4
5,GMM,0.054608,0
5,GMM,0.05105,0
5,GMM,-0.023944,4
5,GMM,0.095537,0
5,GMM,0.070786,3
5,GMM,0.13768,3
5,GMM,0.193348,1
5,GMM,0.101113,3
5,GMM,0.047383,2
5,GMM,0.072933,0
5,GMM,0.112877,2
5,GMM,0.053932,4
5,GMM,0.100249,3
5,GMM,0.095362,0
5,GMM,0.026065,2
5,GMM,0.048896,2
5,GMM,0.06247,0
5,GMM,0.045366,2
5,GMM,-0.0214,4
5,GMM,0.140705,3
5,GMM,-0.07174,1
5,GMM,0.164886,3
5,GMM,0.085671,0
5,GMM,-0.096925,4
5,GMM,0.096566,0
5,GMM,0.088601,4
5,GMM,0.185696,3
5,GMM,0.12458,4
5,GMM,0.096115,0
5,GMM,0.097142,3
5,GMM,0.062329,0
5,GMM,0.147851,3
5,GMM,0.184065,3
5,GMM,0.107155,4
5,GMM,0.150524,2
5,GMM,0.180114,3
5,GMM,0.197058,3
5,GMM,0.108556,0
5,GMM,0.117785,0
5,GMM,0.109065,3
5,GMM,0.181274,3
5,GMM,-0.010123,4
5,GMM,0.147114,3
5,GMM,0.109279,2
5,GMM,0.171864,3
5,GMM,0.162196,3
5,GMM,0.046673,4
5,GMM,0.083587,0
5,GMM,0.173526,3
5,GMM,0.069208,0
5,GMM,-0.00115,0
5,GMM,0.120856,3
5,GMM,0.079773,0
5,GMM,0.155158,3
5,GMM,-0.02652,2
5,GMM,-0.176249,4
5,GMM,0.067809,0
5,GMM,0.109259,0
5,GMM,0.070646,2
5,GMM,0.118158,1
5,GMM,0.225833,1
5,GMM,0.140824,3
5,GMM,0.085606,2
5,GMM,-0.074876,4
5,GMM,0.116005,2
5,GMM,0.096988,3
5,GMM,0.101298,0
5,GMM,0.085831,0
5,GMM,0.116959,3
5,GMM,0.111304,0
5,GMM,0.005923,4
5,GMM,0.096784,3
5,GMM,0.090308,0
5,GMM,0.027822,2
5,GMM,0.197109,3
5,GMM,0.106364,0
5,GMM,-0.027853,2
5,GMM,0.139683,3
5,GMM,0.150305,3
5,GMM,0.056953,1
5,GMM,0.04374,4
5,GMM,0.047407,0
5,GMM,0.073167,2
5,GMM,0.081525,2
5,GMM,0.003064,2
5,GMM,0.137478,2
5,GMM,0.135943,3
5,GMM,0.114265,0
5,GMM,0.066293,4
5,GMM,0.085422,0
5,GMM,0.279161,1
5,GMM,0.045599,2
5,GMM,0.121404,3
5,GMM,0.145894,3
5,GMM,0.127826,3
5,GMM,0.050226,2
5,GMM,0.098144,2
5,GMM,0.056188,0
5,GMM,0.092681,4
5,GMM,0.165243,3
5,GMM,0.051463,2
5,GMM,0.134305,3
5,GMM,-0.024297,4
5,GMM,0.280996,1
5,GMM,0.069921,3
5,GMM,0.172538,3
5,GMM,0.046902,0
5,GMM,0.155305,3
5,GMM,0.036071,4
5,GMM,0.106808,2
5,GMM,0.096058,3
5,GMM,0.110533,2
5,GMM,0.049654,0
5,GMM,-0.037673,2
5,GMM,0.173775,3
5,GMM,0.085585,0
5,GMM,0.079538,3
5,GMM,0.121268,0
5,GMM,0.114855,3
5,GMM,0.136714,3
5,GMM,0.147892,2
5,GMM,0.289601,1
5,GMM,0.09638,0
5,GMM,0.1129,1
5,GMM,0.11762,3
5,GMM,0.115706,3
5,GMM,0.159341,3
5,GMM,0.042867,0
5,GMM,0.058877,2
5,GMM,0.052936,2
5,GMM,0.086902,2
5,GMM,-0.067732,4
5,GMM,0.087206,0
5,GMM,0.092419,0
5,GMM,-0.065597,4
5,GMM,0.022065,0
5,GMM,0.135172,3
5,GMM,-0.024233,4
5,GMM,0.056911,2
5,GMM,0.029966,2
5,GMM,0.124939,3
5,GMM,0.084194,0
5,GMM,0.003295,4
5,GMM,0.092765,3
5,GMM,0.127983,3
5,GMM,0.063327,2
5,GMM,0.051439,2
5,GMM,0.176687,3
5,GMM,0.061027,0
5,GMM,0.159011,3
5,GMM,0.176906,2
5,GMM,0.10631,2
5,GMM,0.014666,0
5,GMM,0.0615,2
5,GMM,0.179884,3
5,GMM,0.029098,2
5,GMM,0.010139,0
5,GMM,0.040883,0
5,GMM,-0.000555,0
5,GMM,0.03557,4
5,GMM,-0.002855,4
5,GMM,0.147134,2
5,GMM,0.126511,3
5,GMM,0.207929,3
5,GMM,0.055694,0
5,GMM,0.035798,0
5,GMM,0.164724,3
5,GMM,-0.009796,0
5,GMM,0.163028,3
5,GMM,0.076304,4
5,GMM,0.036515,2
5,GMM,0.161626,1
5,GMM,-0.019684,0
5,GMM,0.062925,0
5,GMM,0.089296,0
5,GMM,-0.0956,1
5,GMM,0.085719,0
5,GMM,0.094665,0
5,GMM,0.040384,0
5,GMM,0.069055,2
5,GMM,0.174854,3
5,GMM,0.13368,3
5,GMM,0.064919,4
5,GMM,0.049285,0
5,GMM,0.123932,4
5,GMM,0.151253,3
5,GMM,0.161985,3
5,GMM,0.062646,0
5,GMM,0.028954,1
5,GMM,0.138093,3
5,GMM,0.051327,2
5,GMM,0.175551,3
5,GMM,0.02543,4
5,GMM,0.193622,3
5,GMM,0.111604,3
5,GMM,0.125728,0
5,GMM,0.058187,2
5,GMM,0.130776,1
5,GMM,-0.069131,4
5,GMM,0.107833,0
5,GMM,0.070002,3
5,GMM,0.052391,0
5,GMM,0.12523,2
5,GMM,0.121929,3
5,GMM,0.101831,2
5,GMM,0.154846,3
5,GMM,0.145044,3
5,GMM,0.181703,3
5,GMM,0.088407,3
5,GMM,0.134959,3
5,GMM,0.224555,1
5,GMM,0.026787,0
5,GMM,0.040272,4
5,GMM,0.051365,2
5,GMM,0.067767,3
5,GMM,0.109893,3
5,GMM,0.162387,3
5,GMM,0.12822,3
5,GMM,0.140253,3
5,GMM,0.032671,0
5,GMM,0.138107,2
5,GMM,0.082645,0
5,GMM,0.097667,2
5,GMM,-0.04927,4
5,GMM,0.158288,3
5,GMM,0.02757,2
5,GMM,0.164664,3
5,GMM,0.1092,2
5,GMM,0.058442,0
5,GMM,0.127125,0
5,GMM,0.119717,3
5,GMM,0.002064,4
5,GMM,0.097915,0
5,GMM,0.171526,3
5,GMM,-0.027489,2
5,GMM,0.053126,2
5,GMM,0.047607,2
5,GMM,0.071579,2
5,GMM,0.146115,3
5,GMM,0.042697,0
5,GMM,0.185018,3
5,GMM,0.178091,3
5,GMM,0.09802,3
5,GMM,0.192511,3
5,GMM,0.099949,3
5,GMM,0.060017,0
5,GMM,0.076297,3
5,GMM,0.022947,2
5,GMM,0.098474,0
5,GMM,0.08104,2
5,GMM,0.169196,3
5,GMM,0.064562,2
5,GMM,0.124734,3
5,GMM,-0.080614,4
5,GMM,0.036658,4
5,GMM,0.118282,0
5,GMM,0.041678,4
5,GMM,0.132973,2
5,GMM,0.128378,3
5,GMM,0.086758,2
5,GMM,0.079165,2
5,GMM,0.025245,2
5,GMM,0.094572,1
5,GMM,0.101581,2
5,GMM,-0.049403,1
5,GMM,0.060704,4
5,GMM,0.031598,0
5,GMM,0.0585,2
5,GMM,0.098883,3
5,GMM,0.126148,4
5,GMM,0.103477,3
5,GMM,0.098773,4
5,GMM,0.125933,2
5,GMM,0.137598,3
5,GMM,-0.004681,0
5,GMM,-0.020998,4
5,GMM,0.111416,3
5,GMM,0.122852,0
5,GMM,0.119047,0
5,GMM,0.176236,3
5,GMM,0.106667,4
5,GMM,0.061579,2
5,GMM,0.030223,0
5,GMM,0.115481,2
5,GMM,0.090888,0
5,GMM,0.116351,3
5,GMM,0.113822,3
5,GMM,0.07437,0
5,GMM,0.124082,3
5,GMM,0.083702,0
5,GMM,0.043935,3
5,GMM,0.050746,0
5,GMM,0.121023,3
5,GMM,0.156172,1
5,GMM,0.054547,2
5,GMM,0.011828,0
5,GMM,0.102526,3
5,GMM,-0.031288,2
5,GMM,0.142847,3
5,GMM,0.073463,0
5,GMM,0.187521,3
5,GMM,0.086034,2
5,GMM,0.049877,2
5,GMM,0.069288,0
5,GMM,0.081408,2
5,GMM,0.026667,0
5,GMM,0.13862,3
5,GMM,0.01827,2
5,GMM,0.104553,2
6,Kmeans,0.14027,3
6,Kmeans,0.283741,5
6,Kmeans,0.177436,2
6,Kmeans,0.120004,3
6,Kmeans,0.09062,4
6,Kmeans,0.06952,0
6,Kmeans,0.103433,3
6,Kmeans,0.067094,0
6,Kmeans,0.02326,2
6,Kmeans,0.15217,0
6,Kmeans,0.180816,3
6,Kmeans,0.050546,0
6,Kmeans,0.094606,4
6,Kmeans,0.062909,0
6,Kmeans,0.127672,0
6,Kmeans,0.118252,0
6,Kmeans,0.093945,0
6,Kmeans,0.084393,4
6,Kmeans,0.048214,0
6,Kmeans,0.081923,0
6,Kmeans,0.171817,2
6,Kmeans,0.096171,3
6,Kmeans,0.055842,4
6,Kmeans,0.07863,3
6,Kmeans,0.029962,2
6,Kmeans,0.104455,3
6,Kmeans,0.138922,3
6,Kmeans,0.084193,4
6,Kmeans,0.144681,3
6,Kmeans,0.108219,4
6,Kmeans,0.077759,0
6,Kmeans,0.124169,4
6,Kmeans,0.186876,3
6,Kmeans,0.163755,3
6,Kmeans,0.0614,4
6,Kmeans,0.037789,0
6,Kmeans,0.114681,3
6,Kmeans,0.075034,3
6,Kmeans,0.023057,5
6,Kmeans,0.073436,3
6,Kmeans,0.099032,4
6,Kmeans,0.130499,3
6,Kmeans,0.146483,3
6,Kmeans,0.099526,4
6,Kmeans,0.191427,3
6,Kmeans,0.086624,0
6,Kmeans,0.059075,0
6,Kmeans,0.084011,4
6,Kmeans,0.084329,3
6,Kmeans,0.105399,4
6,Kmeans,-0.039452,0
6,Kmeans,0.05427,0
6,Kmeans,0.130523,4
6,Kmeans,0.11372,3
6,Kmeans,0.149685,3
6,Kmeans,0.037013,4
6,Kmeans,0.049554,4
6,Kmeans,0.045498,4
6,Kmeans,0.155797,3
6,Kmeans,0.123069,5
6,Kmeans,0.078471,4
6,Kmeans,0.088711,4
6,Kmeans,0.056743,0
6,Kmeans,0.104678,5
6,Kmeans,0.056942,4
6,Kmeans,0.095589,4
6,Kmeans,0.103358,4
6,Kmeans,0.161494,0
6,Kmeans,0.102888,3
6,Kmeans,0.112416,3
6,Kmeans,0.041387,0
6,Kmeans,0.149591,3
6,Kmeans,0.101422,3
6,Kmeans,0.127029,3
6,Kmeans,0.175974,3
6,Kmeans,0.13722,3
6,Kmeans,0.130707,3
6,Kmeans,0.121502,3
6,Kmeans,0.092291,0
6,Kmeans,0.114199,0
6,Kmeans,0.141332,3
6,Kmeans,0.063624,0
6,Kmeans,0.104788,4
6,Kmeans,0.043087,4
6,Kmeans,0.119561,3
6,Kmeans,0.028224,4
6,Kmeans,0.069495,4
6,Kmeans,0.163783,3
6,Kmeans,0.011853,4
6,Kmeans,0.088935,4
6,Kmeans,0.067543,5
6,Kmeans,0.120475,3
6,Kmeans,0.051558,4
6,Kmeans,0.133341,0
6,Kmeans,0.112527,3
6,Kmeans,-0.007324,0
6,Kmeans,0.161529,3
6,Kmeans,0.059543,4
6,Kmeans,0.045412,0
6,Kmeans,0.108293,0
6,Kmeans,-0.009793,0
6,Kmeans,0.122519,3
6,Kmeans,0.057293,4
6,Kmeans,0.140422,3
6,Kmeans,-0.018724,0
6,Kmeans,0.105595,4
6,Kmeans,0.195745,3
6,Kmeans,0.085643,2
6,Kmeans,0.070895,4
6,Kmeans,0.094337,3
6,Kmeans,0.123914,5
6,Kmeans,0.146591,3
6,Kmeans,0.069764,3
6,Kmeans,0.012698,2
6,Kmeans,0.045621,0
6,Kmeans,0.017172,5
6,Kmeans,0.113199,4
6,Kmeans,0.097049,5
6,Kmeans,0.086223,3
6,Kmeans,0.0836,0
6,Kmeans,0.10309,4
6,Kmeans,0.138543,3
6,Kmeans,0.011917,0
6,Kmeans,0.01776,5
6,Kmeans,0.199823,5
6,Kmeans,0.031502,4
6,Kmeans,0.128847,3
6,Kmeans,0.072605,0
6,Kmeans,0.059334,4
6,Kmeans,0.151166,3
6,Kmeans,0.064481,4
6,Kmeans,0.041954,0
6,Kmeans,0.135415,3
6,Kmeans,0.125542,3
6,Kmeans,-0.026081,0
6,Kmeans,0.005524,0
6,Kmeans,0.166133,3
6,Kmeans,0.110263,3
6,Kmeans,0.068982,0
6,Kmeans,0.310675,1
6,Kmeans,0.087249,4
6,Kmeans,0.146218,3
6,Kmeans,0.120525,3
6,Kmeans,0.028631,0
6,Kmeans,0.036608,2
6,Kmeans,0.14939,3
6,Kmeans,-0.021813,5
6,Kmeans,0.081349,3
6,Kmeans,0.122733,3
6,Kmeans,0.149084,0
6,Kmeans,0.075094,3
6,Kmeans,0.088889,4
6,Kmeans,0.042327,0
6,Kmeans,0.135597,5
6,Kmeans,0.028843,2
6,Kmeans,0.136785,0
6,Kmeans,0.129798,3
6,Kmeans,0.15774,3
6,Kmeans,0.07217,0
6,Kmeans,0.072957,4
6,Kmeans,0.096059,0
6,Kmeans,0.063711,4
6,Kmeans,0.056031,4
6,Kmeans,0.020802,0
6,Kmeans,0.077653,3
6,Kmeans,0.064134,4
6,Kmeans,0.050954,0
6,Kmeans,0.083516,4
6,Kmeans,0.287785,5
6,Kmeans,0.115225,0
6,Kmeans,0.128183,4
6,Kmeans,0.037394,4
6,Kmeans,0.116738,5
6,Kmeans,0.018215,0
6,Kmeans,0.124828,3
6,Kmeans,0.022673,5
6,Kmeans,0.092192,0
6,Kmeans,0.056789,4
6,Kmeans,-0.01016,4
6,Kmeans,0.071336,5
6,Kmeans,0.091421,4
6,Kmeans,0.135329,3
6,Kmeans,0.162343,3
6,Kmeans,0.32101,1
6,Kmeans,0.028094,0
6,Kmeans,0.070815,0
6,Kmeans,0.127532,3
6,Kmeans,0.123654,0
6,Kmeans,0.088385,0
6,Kmeans,0.110073,5
6,Kmeans,0.111422,3
6,Kmeans,0.134409,3
6,Kmeans,0.137309,3
6,Kmeans,0.046314,4
6,Kmeans,0.094463,3
6,Kmeans,0.1948,3
6,Kmeans,0.246905,1
6,Kmeans,0.096726,5
6,Kmeans,0.120063,3
6,Kmeans,0.221355,3
6,Kmeans,-0.023153,2
6,Kmeans,0.125127,4
6,Kmeans,0.084211,0
6,Kmeans,0.211344,1
6,Kmeans,-0.056701,2
6,Kmeans,0.108346,0
6,Kmeans,0.064609,0
6,Kmeans,0.140616,3
6,Kmeans,0.144067,3
6,Kmeans,0.079636,4
6,Kmeans,-0.014488,0
6,Kmeans,0.111446,3
6,Kmeans,0.129101,3
6,Kmeans,-0.046702,2
6,Kmeans,-0.008712,0
6,Kmeans,0.137659,3
6,Kmeans,0.081007,2
6,Kmeans,0.158648,3
6,Kmeans,0.096762,4
6,Kmeans,0.004614,0
6,Kmeans,0.091562,3
6,Kmeans,0.161432,3
6,Kmeans,0.060454,4
6,Kmeans,0.338031,1
6,Kmeans,0.046383,4
6,Kmeans,0.155832,3
6,Kmeans,0.037453,4
6,Kmeans,0.160277,3
6,Kmeans,0.03334,2
6,Kmeans,0.148198,3
6,Kmeans,0.114955,4
6,Kmeans,0.146934,3
6,Kmeans,0.11274,3
6,Kmeans,0.112686,0
6,Kmeans,0.073744,3
6,Kmeans,0.045197,0
6,Kmeans,0.046771,4
6,Kmeans,0.143676,0
6,Kmeans,0.083204,3
6,Kmeans,0.119899,4
6,Kmeans,0.051206,5
6,Kmeans,0.291085,5
6,Kmeans,0.05368,0
6,Kmeans,0.169154,1
6,Kmeans,0.07801,0
6,Kmeans,0.122496,3
6,Kmeans,0.069729,1
6,Kmeans,0.140963,3
6,Kmeans,0.119898,2
6,Kmeans,0.076982,0
6,Kmeans,0.023615,2
6,Kmeans,-0.021393,0
6,Kmeans,0.11424,0
6,Kmeans,0.061187,0
6,Kmeans,0.124921,5
6,Kmeans,0.070173,0
6,Kmeans,-0.035746,0
6,Kmeans,0.187984,1
6,Kmeans,0.143191,3
6,Kmeans,0.025806,0
6,Kmeans,0.112498,3
6,Kmeans,0.186493,2
6,Kmeans,0.064107,4
6,Kmeans,0.060842,3
6,Kmeans,0.028828,0
6,Kmeans,0.078869,4
6,Kmeans,-0.014042,0
6,Kmeans,0.159676,3
6,Kmeans,0.198921,1
6,Kmeans,0.076533,4
6,Kmeans,0.066615,0
6,Kmeans,0.16369,0
6,Kmeans,-0.004924,0
6,Kmeans,0.067163,4
6,Kmeans,0.172195,2
6,Kmeans,0.092331,3
6,Kmeans,0.029547,4
6,Kmeans,0.036346,4
6,Kmeans,0.087728,4
6,Kmeans,0.029724,4
6,Kmeans,0.030882,4
6,Kmeans,0.094843,3
6,Kmeans,0.06119,3
6,Kmeans,0.085336,3
6,Kmeans,0.084467,0
6,Kmeans,0.055512,4
6,Kmeans,0.152199,3
6,Kmeans,0.145033,3
6,Kmeans,0.086327,4
6,Kmeans,0.267878,1
6,Kmeans,0.110089,1
6,Kmeans,0.175537,3
6,Kmeans,0.044697,5
6,Kmeans,0.103476,4
6,Kmeans,0.073051,4
6,Kmeans,0.08383,2
6,Kmeans,0.031591,2
6,Kmeans,0.106491,0
6,Kmeans,0.024031,4
6,Kmeans,0.157685,3
6,Kmeans,0.08228,0
6,Kmeans,0.123485,0
6,Kmeans,0.017392,0
6,Kmeans,0.049257,1
6,Kmeans,0.125927,3
6,Kmeans,0.091474,4
6,Kmeans,0.150323,3
6,Kmeans,0.11474,3
6,Kmeans,0.079987,0
6,Kmeans,0.186987,3
6,Kmeans,0.041429,4
6,Kmeans,0.215326,2
6,Kmeans,0.04853,4
6,Kmeans,0.115098,5
6,Kmeans,0.106518,4
6,Kmeans,0.074932,0
6,Kmeans,0.097376,3
6,Kmeans,0.113417,3
6,Kmeans,-0.032254,0
6,Kmeans,0.128563,5
6,Kmeans,0.11497,5
6,Kmeans,0.11442,0
6,Kmeans,0.081586,0
6,Kmeans,0.113783,3
6,Kmeans,0.155766,3
6,Kmeans,0.02949,4
6,Kmeans,0.14408,3
6,Kmeans,0.078112,3
6,Kmeans,0.085486,0
6,Kmeans,0.139344,0
6,Kmeans,0.020794,2
6,Kmeans,0.271782,5
6,Kmeans,0.056667,0
6,Kmeans,0.122691,3
6,Kmeans,0.048317,0
6,Kmeans,0.008684,0
6,Kmeans,0.061127,4
6,Kmeans,0.089276,4
6,Kmeans,0.120446,4
6,Kmeans,0.129666,1
6,Kmeans,-0.017142,2
6,Kmeans,0.103154,5
6,Kmeans,0.162322,3
6,Kmeans,0.121815,5
6,Kmeans,0.082814,3
6,Kmeans,0.131071,0
6,Kmeans,0.056515,0
6,Kmeans,0.028861,0
6,Kmeans,0.141287,3
6,Kmeans,0.066721,0
6,Kmeans,0.09755,0
6,Kmeans,0.043479,4
6,Kmeans,0.079494,4
6,Kmeans,0.198818,1
6,Kmeans,0.206236,3
6,Kmeans,0.108614,0
6,Kmeans,0.135248,3
6,Kmeans,0.099067,0
6,Kmeans,0.097245,3
6,Kmeans,0.013522,0
6,Kmeans,0.068915,4
6,Kmeans,0.104953,4
6,Kmeans,0.096229,5
6,Kmeans,-0.062994,2
6,Kmeans,0.028526,4
6,Kmeans,0.08758,4
6,Kmeans,0.090209,4
6,Kmeans,0.062174,5
6,Kmeans,0.187416,2
6,Kmeans,0.109616,5
6,Kmeans,0.133006,3
6,Kmeans,0.053989,0
6,Kmeans,0.087148,1
6,Kmeans,0.106345,4
6,Kmeans,0.047382,4
6,Kmeans,0.279874,1
6,Kmeans,0.046247,4
6,Kmeans,0.114009,1
6,Kmeans,0.203015,2
6,Kmeans,0.208074,5
6,Kmeans,0.092444,4
6,Kmeans,0.021514,2
6,Kmeans,0.014056,4
6,Kmeans,0.14062,5
6,Kmeans,0.04518,4
6,Kmeans,0.0917,3
6,Kmeans,0.165967,3
6,Kmeans,0.141508,5
6,Kmeans,0.227083,1
6,Kmeans,0.141627,3
6,Kmeans,0.091979,0
6,Kmeans,0.058561,3
6,Kmeans,0.079123,0
6,Kmeans,0.082114,2
6,Kmeans,0.053164,1
6,Kmeans,0.131467,3
6,Kmeans,0.074976,4
6,Kmeans,0.282745,5
6,Kmeans,0.145337,3
6,Kmeans,0.115473,3
6,Kmeans,0.152605,3
6,Kmeans,0.125641,3
6,Kmeans,0.096972,4
6,Kmeans,0.134348,3
6,Kmeans,0.08531,4
6,Kmeans,0.090187,0
6,Kmeans,0.047572,0
6,Kmeans,0.147633,3
6,Kmeans,0.047927,0
6,Kmeans,0.169521,3
6,Kmeans,0.090156,4
6,Kmeans,0.142299,2
6,Kmeans,0.028437,0
6,Kmeans,0.099174,3
6,Kmeans,0.077282,0
6,Kmeans,0.071092,4
6,Kmeans,0.11767,3
6,Kmeans,0.162145,2
6,Kmeans,0.002031,0
6,Kmeans,0.061075,0
6,Kmeans,0.191159,1
6,Kmeans,0.131639,3
6,Kmeans,0.078672,5
6,Kmeans,0.149014,3
6,Kmeans,0.020522,0
6,Kmeans,0.192344,3
6,Kmeans,0.090054,3
6,Kmeans,0.017065,2
6,Kmeans,0.177185,3
6,Kmeans,0.213152,3
6,Kmeans,0.068336,0
6,Kmeans,0.082945,3
6,Kmeans,0.069893,4
6,Kmeans,0.083444,3
6,Kmeans,0.110283,1
6,Kmeans,0.189144,3
6,Kmeans,0.055302,4
6,Kmeans,0.213768,1
6,Kmeans,0.100959,4
6,Kmeans,0.093,0
6,Kmeans,0.134739,3
6,Kmeans,0.164222,3
6,Kmeans,0.015792,5
6,Kmeans,0.075735,0
6,Kmeans,0.058202,0
6,Kmeans,0.115824,5
6,Kmeans,0.117857,3
6,Kmeans,0.031171,0
6,Kmeans,0.062606,4
6,Kmeans,0.089336,4
6,Kmeans,0.043081,0
6,Kmeans,0.07186,0
6,Kmeans,0.137542,5
6,Kmeans,0.017571,4
6,Kmeans,0.099792,4
6,Kmeans,0.100341,3
6,Kmeans,0.131427,1
6,Kmeans,0.294445,1
6,Kmeans,0.215965,5
6,Kmeans,0.06924,4
6,Kmeans,0.076126,4
6,Kmeans,0.098582,3
6,Kmeans,0.056071,4
6,Kmeans,0.20177,3
6,Kmeans,-0.003786,1
6,Kmeans,-0.056024,2
6,Kmeans,0.087052,4
6,Kmeans,0.063694,0
6,Kmeans,0.054267,0
6,Kmeans,0.046454,4
6,Kmeans,0.160942,3
6,Kmeans,0.113803,0
6,Kmeans,0.149261,3
6,Kmeans,0.061138,4
6,Kmeans,0.079532,3
6,Kmeans,0.068855,4
6,Kmeans,0.020254,4
6,Kmeans,-0.00737,0
6,Kmeans,0.100702,3
6,Kmeans,0.07,3
6,Kmeans,0.065369,4
6,Kmeans,0.161499,3
6,Kmeans,0.162945,3
6,Kmeans,0.057983,0
6,Kmeans,0.168817,3
6,Kmeans,0.126351,4
6,Kmeans,0.128492,3
6,Kmeans,-0.01808,5
6,Kmeans,0.092779,3
6,Kmeans,0.220697,5
6,Kmeans,0.038442,4
6,Kmeans,0.09858,4
6,Kmeans,0.17996,3
6,Kmeans,0.080985,4
6,Kmeans,0.037311,4
6,Kmeans,0.109849,3
6,Kmeans,0.006166,5
6,Kmeans,0.03478,0
6,Kmeans,0.066447,4
6,Kmeans,0.215957,1
6,Kmeans,0.096699,3
6,Kmeans,0.08003,4
6,Kmeans,0.117293,3
6,Kmeans,0.021031,4
6,Kmeans,0.06182,0
6,Kmeans,0.052736,4
6,Kmeans,0.041977,4
6,Kmeans,0.071303,4
6,Kmeans,0.028449,5
6,Kmeans,0.066225,4
6,Kmeans,0.07349,0
6,Kmeans,0.064284,4
6,Kmeans,0.057197,4
6,Kmeans,0.059545,4
6,Kmeans,-0.004012,2
6,Kmeans,0.178103,3
6,Kmeans,0.009369,0
6,Kmeans,0.176845,3
6,Kmeans,0.048491,0
6,Kmeans,0.048473,0
6,Kmeans,0.156625,2
6,Kmeans,0.109951,4
6,Kmeans,0.075558,4
6,Kmeans,0.113971,0
6,Kmeans,0.157152,3
6,Kmeans,0.070411,3
6,Kmeans,0.110083,3
6,Kmeans,0.121584,0
6,Kmeans,0.007312,0
6,Kmeans,0.185305,5
6,Kmeans,0.128912,3
6,Kmeans,0.098293,3
6,Kmeans,0.112755,3
6,Kmeans,0.096794,3
6,Kmeans,-0.008244,5
6,Kmeans,0.146393,5
6,Kmeans,0.013996,2
6,Kmeans,0.206455,1
6,Kmeans,0.037817,0
6,Kmeans,0.08674,3
6,Kmeans,0.154296,3
6,Kmeans,0.031107,4
6,Kmeans,0.06579,4
6,Kmeans,0.052922,0
6,Kmeans,0.027492,0
6,Kmeans,0.055055,4
6,Kmeans,0.166407,3
6,Kmeans,0.264801,1
6,Kmeans,-0.045945,0
6,Kmeans,0.126025,5
6,Kmeans,0.093888,4
6,Kmeans,0.069654,4
6,Kmeans,0.134432,0
6,Kmeans,0.031097,4
6,Kmeans,0.141375,3
6,Kmeans,0.121398,0
6,Kmeans,0.115078,0
6,Kmeans,0.021557,4
6,Kmeans,0.052744,0
6,Kmeans,0.13512,3
6,Kmeans,0.058124,4
6,Kmeans,0.048933,4
6,Kmeans,0.171355,2
6,Kmeans,0.036271,0
6,Kmeans,0.087314,5
6,Kmeans,0.082159,0
6,Kmeans,0.027833,4
6,Kmeans,0.124863,4
6,Kmeans,0.093313,3
6,Kmeans,0.149779,3
6,Kmeans,0.162437,3
6,Kmeans,0.050795,4
6,Kmeans,0.120621,4
6,Kmeans,0.044026,0
6,Kmeans,0.015762,0
6,Kmeans,0.003276,4
6,Kmeans,-0.025209,5
6,Kmeans,0.082005,4
6,Kmeans,0.099898,3
6,Kmeans,0.169221,0
6,Kmeans,0.069798,0
6,Kmeans,0.155847,3
6,Kmeans,0.02124,2
6,Kmeans,0.100533,1
6,Kmeans,0.088388,0
6,Kmeans,0.072303,0
6,Kmeans,0.068644,0
6,Kmeans,0.066454,0
6,Kmeans,0.109287,3
6,Kmeans,0.103305,3
6,Kmeans,0.062067,0
6,Kmeans,0.120366,3
6,Kmeans,0.031617,2
6,Kmeans,0.057947,4
6,Kmeans,0.085401,0
6,Kmeans,0.046439,0
6,Kmeans,0.099525,0
6,Kmeans,0.091342,0
6,Kmeans,0.073424,4
6,Kmeans,0.221704,5
6,Kmeans,0.162011,3
6,Kmeans,0.051174,0
6,Kmeans,0.074412,3
