k,type,score,label
5,Kmeans,0.041456,4
5,Kmeans,0.05341,4
5,Kmeans,0.16677,4
5,Kmeans,0.035031,4
5,Kmeans,0.051258,4
5,Kmeans,0.011992,0
5,Kmeans,0.058347,4
5,Kmeans,-0.001996,0
5,Kmeans,0.033517,4
5,Kmeans,0.084031,1
5,Kmeans,-0.026923,0
5,Kmeans,0.038174,2
5,Kmeans,0.050297,4
5,Kmeans,0.006631,3
5,Kmeans,0.093279,1
5,Kmeans,0.016084,0
5,Kmeans,0.077017,3
5,Kmeans,0.039774,4
5,Kmeans,0.072915,0
5,Kmeans,0.062814,4
5,Kmeans,0.022342,2
5,Kmeans,0.035727,4
5,Kmeans,0.084945,4
5,Kmeans,0.006934,3
5,Kmeans,-0.007688,2
5,Kmeans,0.172664,4
5,Kmeans,0.00019,3
5,Kmeans,-0.041149,2
5,Kmeans,0.018854,0
5,Kmeans,-0.01321,3
5,Kmeans,-0.059012,2
5,Kmeans,0.102496,4
5,Kmeans,0.088803,1
5,Kmeans,0.077186,4
5,Kmeans,0.019445,0
5,Kmeans,0.038557,4
5,Kmeans,0.083394,0
5,Kmeans,0.040954,4
5,Kmeans,0.018379,3
5,Kmeans,0.017951,0
5,Kmeans,0.100772,4
5,Kmeans,0.124885,1
5,Kmeans,-0.03937,2
5,Kmeans,0.0596,0
5,Kmeans,-0.064872,2
5,Kmeans,0.010294,0
5,Kmeans,-0.002508,3
5,Kmeans,0.035923,3
5,Kmeans,0.082568,3
5,Kmeans,0.048883,3
5,Kmeans,0.068312,4
5,Kmeans,0.039677,3
5,Kmeans,-0.020927,3
5,Kmeans,0.005335,3
5,Kmeans,-0.008454,3
5,Kmeans,0.000223,0
5,Kmeans,-0.007015,3
5,Kmeans,0.112252,3
5,Kmeans,0.023647,3
5,Kmeans,0.085547,0
5,Kmeans,0.071673,4
5,Kmeans,0.031701,0
5,Kmeans,0.06864,0
5,Kmeans,0.161979,4
5,Kmeans,0.112396,1
5,Kmeans,-0.034321,3
5,Kmeans,0.062986,0
5,Kmeans,0.030554,3
5,Kmeans,0.027821,0
5,Kmeans,0.132263,4
5,Kmeans,0.034948,4
5,Kmeans,0.007003,3
5,Kmeans,-0.050271,2
5,Kmeans,0.116484,4
5,Kmeans,0.005988,2
5,Kmeans,0.101044,4
5,Kmeans,0.123203,4
5,Kmeans,0.034768,3
5,Kmeans,0.02417,0
5,Kmeans,-0.007904,0
5,Kmeans,0.004666,3
5,Kmeans,0.088888,4
5,Kmeans,0.042632,4
5,Kmeans,-0.024735,0
5,Kmeans,0.049826,1
5,Kmeans,-0.07747,2
5,Kmeans,-0.013355,3
5,Kmeans,0.034452,0
5,Kmeans,0.011817,3
5,Kmeans,0.080644,0
5,Kmeans,0.083101,4
5,Kmeans,0.061902,0
5,Kmeans,0.000105,3
5,Kmeans,0.061529,0
5,Kmeans,-0.025927,2
5,Kmeans,0.07117,0
5,Kmeans,-0.056013,2
5,Kmeans,0.025007,3
5,Kmeans,0.011221,3
5,Kmeans,0.089337,0
5,Kmeans,-0.029091,2
5,Kmeans,0.03244,3
5,Kmeans,0.062949,4
5,Kmeans,0.002774,1
5,Kmeans,0.017741,0
5,Kmeans,-0.004757,0
5,Kmeans,-0.00477,2
5,Kmeans,0.032858,3
5,Kmeans,0.040838,4
5,Kmeans,-0.017942,2
5,Kmeans,-0.001168,3
5,Kmeans,0.09698,0
5,Kmeans,-0.048101,2
5,Kmeans,0.090288,4
5,Kmeans,0.020262,3
5,Kmeans,0.111616,4
5,Kmeans,0.07145,4
5,Kmeans,0.086709,0
5,Kmeans,0.056633,0
5,Kmeans,0.035358,3
5,Kmeans,0.040101,0
5,Kmeans,0.043431,0
5,Kmeans,0.057427,3
5,Kmeans,0.074092,4
5,Kmeans,0.04964,4
5,Kmeans,-0.042888,1
5,Kmeans,0.010728,2
5,Kmeans,0.101339,0
5,Kmeans,0.045196,1
5,Kmeans,0.185398,4
5,Kmeans,0.0163,0
5,Kmeans,0.161224,4
5,Kmeans,0.111872,4
5,Kmeans,0.058585,0
5,Kmeans,-0.029591,2
5,Kmeans,-0.036937,2
5,Kmeans,0.157178,4
5,Kmeans,0.062207,4
5,Kmeans,-0.008793,2
5,Kmeans,0.020811,0
5,Kmeans,0.078016,0
5,Kmeans,0.223306,1
5,Kmeans,-0.022924,2
5,Kmeans,0.037869,4
5,Kmeans,-0.037019,2
5,Kmeans,0.010147,3
5,Kmeans,-0.0041,2
5,Kmeans,0.103671,1
5,Kmeans,-0.018338,2
5,Kmeans,0.058754,0
5,Kmeans,-0.010382,0
5,Kmeans,0.045237,4
5,Kmeans,0.044145,3
5,Kmeans,0.134887,0
5,Kmeans,0.13135,4
5,Kmeans,-0.010544,0
5,Kmeans,0.013479,3
5,Kmeans,0.0023,0
5,Kmeans,0.079089,4
5,Kmeans,-0.027136,2
5,Kmeans,0.073265,4
5,Kmeans,0.000567,0
5,Kmeans,0.013372,0
5,Kmeans,0.049155,3
5,Kmeans,0.039696,0
5,Kmeans,-0.007778,2
5,Kmeans,-0.007522,2
5,Kmeans,0.131511,4
5,Kmeans,0.041779,0
5,Kmeans,0.091277,3
5,Kmeans,-0.003138,3
5,Kmeans,0.03943,0
5,Kmeans,-0.025841,3
5,Kmeans,-0.002857,3
5,Kmeans,0.072973,2
5,Kmeans,0.027804,0
5,Kmeans,0.026184,3
5,Kmeans,0.063952,4
5,Kmeans,0.038164,4
5,Kmeans,0.003713,0
5,Kmeans,-0.035268,2
5,GMM,0.204665,3
5,GMM,-0.141718,0
5,GMM,-0.023754,2
5,GMM,0.160722,3
5,GMM,0.200177,3
5,GMM,-0.045957,4
5,GMM,-0.195074,2
5,GMM,0.168365,3
5,GMM,-0.203357,0
5,GMM,-0.009079,4
5,GMM,0.205652,3
5,GMM,0.129736,3
5,GMM,-0.071081,1
5,GMM,-0.029646,1
5,GMM,-0.023797,4
5,GMM,-0.066855,4
5,GMM,-0.059984,4
5,GMM,-0.086125,2
5,GMM,-0.135317,1
5,GMM,-0.086768,2
5,GMM,-0.067574,2
5,GMM,0.230339,3
5,GMM,0.210402,3
5,GMM,-0.083594,2
5,GMM,-0.205962,0
5,GMM,0.113767,3
5,GMM,0.234168,3
5,GMM,0.203065,3
5,GMM,-0.082656,2
5,GMM,0.177055,3
5,GMM,0.100902,3
5,GMM,0.22509,3
5,GMM,0.149438,3
5,GMM,-0.248107,0
5,GMM,-0.216018,1
5,GMM,-0.007047,1
5,GMM,0.241119,3
5,GMM,0.186115,3
5,GMM,0.171135,3
5,GMM,0.165304,3
5,GMM,0.196856,3
5,GMM,-0.097323,2
5,GMM,0.163546,3
5,GMM,-0.069462,0
5,GMM,-0.125322,2
5,GMM,-0.05332,4
5,GMM,0.12917,3
5,GMM,-0.08891,0
5,GMM,0.182004,3
5,GMM,0.211334,3
5,GMM,0.184241,3
5,GMM,-0.050066,2
5,GMM,-0.178168,0
5,GMM,-0.109642,0
5,GMM,0.233788,3
5,GMM,-0.085186,0
5,GMM,-0.114467,0
5,GMM,-0.218955,0
5,GMM,-0.140858,2
5,GMM,0.109246,3
5,GMM,0.224552,3
5,GMM,-0.105656,1
5,GMM,0.092675,3
5,GMM,-0.105454,1
5,GMM,0.07149,3
5,GMM,-0.094077,1
5,GMM,0.180854,3
5,GMM,0.063575,3
5,GMM,0.190517,3
5,GMM,0.191081,3
5,GMM,0.010051,1
5,GMM,0.232403,3
5,GMM,-0.13042,1
5,GMM,-0.179294,0
5,GMM,0.195111,3
5,GMM,0.235744,3
5,GMM,0.132807,3
5,GMM,0.19357,3
5,GMM,0.082812,3
5,GMM,-0.030926,4
5,GMM,0.214763,3
5,GMM,0.168867,3
5,GMM,0.222489,3
5,GMM,-0.122292,1
5,GMM,0.126119,3
5,GMM,-0.152869,0
5,GMM,0.185682,3
5,GMM,0.223885,3
5,GMM,-0.164789,0
5,GMM,-0.105896,1
5,GMM,-0.063497,1
5,GMM,0.152619,3
5,GMM,-0.229443,0
5,GMM,0.006341,4
5,GMM,0.218153,3
5,GMM,0.195894,3
5,GMM,-0.087587,2
5,GMM,-0.15709,0
5,GMM,-0.122088,2
5,GMM,-0.134349,2
5,GMM,-0.138521,2
5,GMM,-0.097478,2
5,GMM,-0.221753,1
5,GMM,0.15557,3
5,GMM,0.179588,3
5,GMM,0.16536,3
5,GMM,0.204145,3
5,GMM,-0.055557,2
5,GMM,-0.184057,2
5,GMM,0.165586,3
5,GMM,-0.146852,0
5,GMM,0.198418,3
5,GMM,-0.075782,1
5,GMM,-0.16631,2
5,GMM,-0.072479,2
5,GMM,0.112308,3
5,GMM,-0.149711,1
5,GMM,-0.105772,4
5,GMM,-0.15671,0
5,GMM,-0.109315,1
5,GMM,0.219027,3
5,GMM,-0.081295,2
5,GMM,0.092645,3
5,GMM,0.119063,3
5,GMM,0.14427,3
5,GMM,0.194617,3
5,GMM,0.149321,3
5,GMM,0.179158,3
5,GMM,-0.069474,0
5,GMM,0.143919,3
5,GMM,-0.147738,0
5,GMM,0.096718,3
5,GMM,0.213123,3
5,GMM,-0.104022,2
5,GMM,0.131202,3
5,GMM,-0.25639,1
5,GMM,0.215164,3
5,GMM,-0.20195,0
5,GMM,-0.014932,4
5,GMM,-0.070188,1
5,GMM,-0.052173,2
5,GMM,0.221384,3
5,GMM,0.223814,3
5,GMM,0.177355,3
5,GMM,-0.123615,2
5,GMM,0.206325,3
5,GMM,0.184389,3
5,GMM,0.153638,3
5,GMM,-0.207973,2
5,GMM,-0.051771,4
5,GMM,-0.153558,0
5,GMM,-0.088335,1
5,GMM,0.134824,3
5,GMM,-0.136385,0
5,GMM,-0.110351,2
5,GMM,0.060367,3
5,GMM,0.157743,3
5,GMM,0.230779,3
5,GMM,-0.160476,1
5,GMM,-0.090904,2
5,GMM,-0.105166,1
5,GMM,-0.08467,2
5,GMM,-0.149207,2
5,GMM,0.169188,3
5,GMM,-0.137058,1
5,GMM,-0.180165,0
5,GMM,0.149338,3
5,GMM,0.222285,3
5,GMM,-0.023098,4
5,GMM,-0.022285,4
5,GMM,0.203498,3
5,GMM,-0.182224,2
5,GMM,-0.053763,4
5,GMM,0.123007,3
5,GMM,0.181543,3
5,GMM,0.172612,3
5,GMM,-0.060753,4
5,GMM,0.164054,3
5,GMM,0.195309,3
5,GMM,0.164516,3
5,GMM,0.112995,3
5,GMM,0.236529,3
5,GMM,0.15462,3
5,GMM,-0.07619,1
5,GMM,0.105346,3
5,GMM,-0.160799,1
5,GMM,-0.138184,0
5,GMM,-0.187258,0
5,GMM,-0.023209,4
5,GMM,-0.047304,4
5,GMM,-0.192934,0
5,GMM,0.19466,3
5,GMM,0.196177,3
5,GMM,0.207687,3
5,GMM,-0.15487,0
5,GMM,-0.144832,2
5,GMM,-0.06791,2
5,GMM,-0.128777,0
5,GMM,-0.213354,0
5,GMM,-0.257432,0
5,GMM,-0.066018,2
5,GMM,0.243831,3
5,GMM,0.089804,3
5,GMM,-0.045961,1
5,GMM,-0.147564,2
5,GMM,0.118281,3
5,GMM,-0.04842,4
5,GMM,-0.200268,0
5,GMM,0.168778,3
5,GMM,-0.213326,0
5,GMM,0.225263,3
5,GMM,-0.158631,0
5,GMM,-0.139343,2
5,GMM,-0.124983,0
5,GMM,0.184432,3
5,GMM,0.212762,3
5,GMM,-0.050902,4
5,GMM,0.20734,3
5,GMM,-0.125521,0
5,GMM,0.168783,3
5,GMM,-0.16817,2
5,GMM,0.198167,3
5,GMM,-0.17032,0
5,GMM,-0.069927,1
5,GMM,-0.105962,0
5,GMM,0.138632,3
5,GMM,-0.071023,0
5,GMM,0.20001,3
5,GMM,-0.099249,2
5,GMM,0.257576,3
5,GMM,0.197226,3
5,GMM,0.237471,3
5,GMM,-0.180475,0
5,GMM,-0.052824,4
5,GMM,-0.189914,0
5,GMM,-0.177295,1
5,GMM,-0.147466,0
5,GMM,-0.03688,4
5,GMM,-0.117643,1
5,GMM,0.182287,3
5,GMM,-0.10661,0
5,GMM,-0.01904,4
5,GMM,0.155278,3
5,GMM,-0.066606,2
5,GMM,-0.134246,1
5,GMM,0.203781,3
5,GMM,-0.017725,1
5,GMM,0.151218,3
5,GMM,-0.058996,2
5,GMM,-0.08727,4
5,GMM,-0.098307,0
5,GMM,0.138498,3
5,GMM,-0.018217,4
5,GMM,-0.096747,4
5,GMM,-0.105431,4
5,GMM,0.105419,3
5,GMM,0.223827,3
5,GMM,-0.09874,2
5,GMM,-0.084282,2
5,GMM,0.136243,3
5,GMM,-0.171899,2
5,GMM,-0.023549,2
5,GMM,-0.120705,1
5,GMM,-0.062541,0
5,GMM,0.165525,3
5,GMM,-0.159647,0
5,GMM,0.204431,3
5,GMM,-0.162458,0
5,GMM,-0.225827,1
5,GMM,0.172232,3
5,GMM,-0.121124,0
5,GMM,-0.036489,4
5,GMM,0.21168,3
5,GMM,-0.049905,2
5,GMM,-0.058908,2
5,GMM,-0.153486,0
5,GMM,0.176992,3
5,GMM,-0.170521,0
5,GMM,-0.098751,1
5,GMM,0.076561,3
5,GMM,-0.080149,0
5,GMM,0.161779,3
5,GMM,-0.080219,2
5,GMM,-0.12137,1
5,GMM,0.171361,3
5,GMM,-0.07906,0
5,GMM,0.208364,3
5,GMM,0.23705,3
5,GMM,-0.172806,0
5,GMM,-0.09165,0
5,GMM,-0.144487,2
5,GMM,0.221004,3
5,GMM,-0.152313,0
5,GMM,-0.178824,1
5,GMM,0.213583,3
5,GMM,-0.045219,2
5,GMM,-0.097593,2
5,GMM,0.115853,3
5,GMM,-0.154434,2
5,GMM,-0.091508,2
5,GMM,-0.077858,2
5,GMM,-0.124956,1
5,GMM,0.079921,3
5,GMM,-0.14051,0
5,GMM,0.173809,3
5,GMM,0.159586,3
5,GMM,0.222627,3
5,GMM,-0.09057,1
5,GMM,-0.089182,4
5,GMM,0.198792,3
5,GMM,0.20916,3
5,GMM,-0.113036,0
5,GMM,-0.122314,0
5,GMM,-0.146671,0
5,GMM,-0.105429,1
5,GMM,-0.083303,0
5,GMM,0.193066,3
5,GMM,-0.180822,0
5,GMM,0.200858,3
5,GMM,-0.114936,0
5,GMM,-0.103694,1
5,GMM,-0.019192,4
5,GMM,-0.062824,4
5,GMM,-0.087889,1
5,GMM,-0.091705,2
5,GMM,0.160133,3
5,GMM,-0.167221,1
5,GMM,-0.082626,2
5,GMM,0.169158,3
5,GMM,-0.023829,4
5,GMM,-0.09849,2
5,GMM,-0.021476,4
5,GMM,-0.106247,2
5,GMM,-0.14188,1
5,GMM,0.096467,3
5,GMM,0.154528,3
5,GMM,-0.088123,1
5,GMM,-0.165463,0
5,GMM,-0.202502,0
5,GMM,-0.211997,1
5,GMM,-0.062985,2
5,GMM,0.132187,3
5,GMM,0.211979,3
5,GMM,-0.146368,0
5,GMM,-0.176884,1
5,GMM,-0.045323,4
5,GMM,0.166008,3
5,GMM,-0.003462,4
5,GMM,-0.14423,2
5,GMM,-0.1215,0
5,GMM,-0.062229,4
5,GMM,-0.132248,0
5,GMM,-0.163996,0
5,GMM,-0.094452,0
5,GMM,-0.176163,2
5,GMM,-0.068514,4
5,GMM,-0.203457,1
5,GMM,-0.112241,1
5,GMM,-0.155342,2
5,GMM,0.112035,3
5,GMM,-0.200214,0
5,GMM,0.197118,3
5,GMM,-0.108272,4
5,GMM,-0.238385,0
5,GMM,-0.110201,0
5,GMM,0.149489,3
5,GMM,0.204709,3
5,GMM,0.105311,3
5,GMM,-0.022996,2
5,GMM,-0.110956,4
5,GMM,-0.217576,0
5,GMM,-0.154521,0
5,GMM,-0.022636,1
5,GMM,0.199017,3
5,GMM,-0.226864,0
5,GMM,-0.002353,1
5,GMM,0.232955,3
5,GMM,-0.094426,2
5,GMM,-0.03493,2
5,GMM,0.138878,3
5,GMM,-0.073329,1
5,GMM,-0.203592,0
5,GMM,-0.098761,0
5,GMM,-0.064554,1
5,GMM,-0.036022,1
5,GMM,-0.149148,0
5,GMM,-0.133877,2
5,GMM,-0.111825,4
5,GMM,-0.155142,2
5,GMM,-0.201632,2
5,GMM,0.08193,3
5,GMM,-0.071942,2
5,GMM,0.105197,3
5,GMM,-0.053099,4
5,GMM,-0.133573,0
5,GMM,0.186539,3
5,GMM,-0.103431,2
5,GMM,-0.161363,0
5,GMM,-0.087723,2
5,GMM,0.201539,3
5,GMM,0.124878,3
5,GMM,0.233245,3
5,GMM,0.230409,3
5,GMM,0.258233,3
5,GMM,-0.073593,1
5,GMM,-0.121271,0
5,GMM,0.148542,3
5,GMM,0.197041,3
5,GMM,-0.186628,1
5,GMM,0.221226,3
5,GMM,0.149558,3
5,GMM,-0.094502,0
5,GMM,0.174871,3
5,GMM,0.165118,3
5,GMM,0.101713,3
5,GMM,0.189398,3
5,GMM,-0.227928,0
5,GMM,-0.059119,2
5,GMM,0.15657,3
5,GMM,-0.065237,4
5,GMM,-0.084935,2
5,GMM,0.240515,3
5,GMM,0.135575,3
5,GMM,-0.08975,2
5,GMM,0.108785,3
5,GMM,0.210227,3
5,GMM,-0.229749,1
5,GMM,-0.224362,0
5,GMM,0.207068,3
5,GMM,0.229176,3
5,GMM,-0.097822,2
5,GMM,0.180441,3
5,GMM,-0.114863,0
5,GMM,-0.085733,2
5,GMM,-0.035449,1
5,GMM,0.17344,3
5,GMM,-0.168839,0
5,GMM,-0.135181,2
5,GMM,-0.144514,0
5,GMM,-0.050455,4
5,GMM,-0.167956,2
5,GMM,0.207409,3
5,GMM,0.115978,3
5,GMM,-0.194829,1
5,GMM,-0.073807,2
5,GMM,-0.050895,4
5,GMM,0.20105,3
5,GMM,-0.012551,4
5,GMM,0.196802,3
5,GMM,-0.131111,0
5,GMM,0.159266,3
5,GMM,0.135892,3
5,GMM,-0.040952,0
5,GMM,-0.069705,0
5,GMM,0.143259,3
5,GMM,0.171561,3
5,GMM,-0.111108,2
5,GMM,-0.011301,1
5,GMM,-0.07217,0
5,GMM,-0.081235,2
5,GMM,0.185421,3
5,GMM,0.143337,3
5,GMM,0.233409,3
5,GMM,-0.152078,2
5,GMM,-0.098862,2
5,GMM,-0.133772,2
5,GMM,-0.213018,0
5,GMM,-0.207554,0
5,GMM,0.089075,3
5,GMM,0.205447,3
5,GMM,0.149977,3
5,GMM,-0.018864,4
5,GMM,-0.131051,0
5,GMM,-0.140427,0
5,GMM,0.155834,3
5,GMM,-0.096919,1
5,GMM,-0.076709,0
5,GMM,-0.13073,2
5,GMM,0.233644,3
5,GMM,-0.1012,1
5,GMM,-0.134224,1
5,GMM,0.190319,3
5,GMM,0.121732,3
5,GMM,-0.129818,0
5,GMM,0.230984,3
5,GMM,0.200981,3
5,GMM,0.126161,3
5,GMM,0.074449,3
5,GMM,-0.101923,2
5,GMM,0.11964,3
5,GMM,-0.139543,0
5,GMM,0.144082,3
5,GMM,0.246685,3
5,GMM,0.141929,3
5,GMM,0.169416,3
5,GMM,0.193486,3
5,GMM,-0.040945,2
5,GMM,0.16469,3
5,GMM,-0.072095,1
5,GMM,-0.094675,0
5,GMM,-0.069323,2
5,GMM,0.175016,3
5,GMM,-0.126432,0
5,GMM,-0.089077,0
5,GMM,-0.037708,1
5,GMM,-0.074549,1
5,GMM,-0.083235,0
5,GMM,-0.160435,2
5,GMM,0.114751,3
5,GMM,-0.116148,0
5,GMM,0.113326,3
5,GMM,-0.053502,2
5,GMM,0.208582,3
5,GMM,-0.168143,0
5,GMM,-0.175694,2
5,GMM,-0.125626,2
5,GMM,0.157183,3
5,GMM,-0.119709,2
5,GMM,0.167781,3
5,GMM,-0.007008,1
5,GMM,-0.031597,2
5,GMM,0.149614,3
5,GMM,-0.107403,0
5,GMM,-0.018847,4
5,GMM,-0.240721,1
5,GMM,0.111674,3
5,GMM,-0.118036,0
5,GMM,0.006531,4
5,GMM,0.150825,3
5,GMM,-0.072009,4
5,GMM,-0.178422,0
5,GMM,0.192123,3
5,GMM,-0.164517,2
5,GMM,-0.082286,1
5,GMM,0.124482,3
5,GMM,-0.131067,0
5,GMM,-0.100744,2
5,GMM,-0.102436,0
5,GMM,0.170853,3
5,GMM,0.202377,3
5,GMM,-0.094185,2
5,GMM,-0.142569,0
5,GMM,0.142933,3
5,GMM,0.098619,3
5,GMM,0.150455,3
5,GMM,-0.15697,0
5,GMM,0.247605,3
5,GMM,-0.075455,0
5,GMM,0.186013,3
5,GMM,-0.110152,4
5,GMM,-0.165689,1
5,GMM,-0.15871,2
5,GMM,-0.037995,4
5,GMM,0.168152,3
5,GMM,-0.130217,1
5,GMM,0.060711,3
5,GMM,0.115447,3
5,GMM,-0.018209,1
5,GMM,0.181009,3
5,GMM,-0.194864,2
5,GMM,-0.106106,0
5,GMM,0.173078,3
5,GMM,-0.062265,2
5,GMM,0.170784,3
5,GMM,-0.076332,0
5,GMM,-0.112633,0
5,GMM,-0.139539,0
5,GMM,-0.203301,0
5,GMM,-0.15172,2
5,GMM,0.174941,3
5,GMM,0.170162,3
5,GMM,-0.169133,0
5,GMM,0.202244,3
5,GMM,0.096784,3
5,GMM,0.106496,3
5,GMM,0.227584,3
5,GMM,-0.139725,0
5,GMM,0.136608,3
5,GMM,-0.127291,2
5,GMM,-0.021018,4
5,GMM,-0.082718,4
5,GMM,0.192384,3
5,GMM,-0.106874,2
5,GMM,-0.102277,2
5,GMM,-0.127028,0
5,GMM,-0.031077,4
5,GMM,0.127783,3
5,GMM,-0.105414,4
5,GMM,0.159522,3
5,GMM,-0.103704,1
5,GMM,0.155579,3
5,GMM,0.126314,3
5,GMM,-0.117783,2
5,GMM,0.108249,3
5,GMM,0.106437,3
5,GMM,-0.026314,1
5,GMM,-0.1178,2
5,GMM,0.090084,3
5,GMM,0.165299,3
5,GMM,-0.064143,0
5,GMM,0.248939,3
5,GMM,0.093709,3
5,GMM,-0.066576,1
5,GMM,0.191472,3
5,GMM,0.133788,3
5,GMM,-0.143853,2
5,GMM,0.066951,3
5,GMM,-0.115775,0
5,GMM,-0.131277,1
5,GMM,-0.078423,4
5,GMM,0.153107,3
5,GMM,-0.167473,0
5,GMM,-0.146215,2
5,GMM,0.007687,4
5,GMM,0.195464,3
5,GMM,0.121127,3
5,GMM,0.160585,3
5,GMM,-0.200102,1
5,GMM,0.168528,3
5,GMM,-0.131559,0
5,GMM,0.135506,3
5,GMM,-0.139112,0
5,GMM,-0.086827,0
5,GMM,0.169366,3
5,GMM,0.212881,3
5,GMM,0.118378,3
5,GMM,0.166809,3
5,GMM,0.239226,3
5,GMM,-0.109202,2
5,GMM,-0.08076,4
5,GMM,-0.031726,2
5,GMM,-0.088598,2
5,GMM,-0.208465,0
5,GMM,-0.185881,0
5,GMM,-0.061121,1
5,GMM,0.191367,3
5,GMM,-0.113234,0
5,GMM,0.210653,3
5,GMM,0.223079,3
5,GMM,-0.0677,1
5,GMM,-0.052477,2
5,GMM,-0.175832,1
5,GMM,-0.068877,4
5,GMM,-0.097345,0
5,GMM,-0.073921,2
5,GMM,-0.126511,0
5,GMM,0.168663,3
5,GMM,0.215579,3
5,GMM,-0.195989,0
5,GMM,0.194043,3
5,GMM,-0.230685,1
5,GMM,0.204039,3
5,GMM,0.1569,3
5,GMM,-0.154257,2
5,GMM,0.15105,3
5,GMM,-0.078576,2
5,GMM,0.123556,3
5,GMM,0.157975,3
5,GMM,0.128801,3
5,GMM,0.190839,3
5,GMM,-0.076695,0
5,GMM,-0.158945,2
5,GMM,0.17892,3
5,GMM,0.214053,3
5,GMM,0.206303,3
5,GMM,-0.190575,2
5,GMM,-0.113158,0
5,GMM,0.171347,3
5,GMM,-0.112467,2
5,GMM,0.21448,3
5,GMM,-0.115154,0
5,GMM,-0.174927,1
5,GMM,-0.182838,0
5,GMM,0.163303,3
5,GMM,-0.200316,1
5,GMM,-0.053075,4
5,GMM,-0.092694,2
5,GMM,-0.084877,0
5,GMM,-0.173271,2
5,GMM,0.203025,3
5,GMM,-0.024851,4
5,GMM,-0.018557,4
5,GMM,-0.03553,4
5,GMM,0.166632,3
5,GMM,-0.125207,0
5,GMM,-0.067937,2
5,GMM,0.162431,3
5,GMM,0.169074,3
5,GMM,-0.026785,4
5,GMM,0.193636,3
5,GMM,-0.074956,2
5,GMM,-0.212595,1
5,GMM,0.142712,3
5,GMM,0.162667,3
5,GMM,0.176976,3
5,GMM,0.200808,3
5,GMM,0.165522,3
5,GMM,0.186539,3
5,GMM,-0.184938,0
5,GMM,-0.022531,2
5,GMM,0.183903,3
5,GMM,-0.095687,1
5,GMM,-0.146185,2
5,GMM,0.189358,3
5,GMM,0.167987,3
5,GMM,-0.02151,4
5,GMM,0.088949,3
5,GMM,0.186597,3
5,GMM,-0.221219,0
5,GMM,-0.20299,0
5,GMM,0.224924,3
5,GMM,-0.157571,0
5,GMM,-0.143164,0
5,GMM,-0.147748,0
5,GMM,0.061492,3
5,GMM,0.187168,3
5,GMM,-0.128434,2
5,GMM,0.206319,3
5,GMM,-0.127557,4
5,GMM,0.175068,3
5,GMM,-0.087311,4
5,GMM,0.176131,3
5,GMM,-0.027711,4
5,GMM,-0.047157,4
5,GMM,-0.130603,0
5,GMM,0.21951,3
5,GMM,-0.116062,1
5,GMM,0.068624,3
5,GMM,0.181154,3
5,GMM,-0.084674,2
5,GMM,0.205813,3
5,GMM,-0.137833,2
5,GMM,0.225797,3
5,GMM,-0.145014,0
5,GMM,-0.198009,0
5,GMM,-0.037862,4
5,GMM,-0.149184,0
5,GMM,-0.116314,2
5,GMM,0.086746,3
5,GMM,-0.052745,2
5,GMM,0.169012,3
5,GMM,0.214611,3
5,GMM,-0.089959,2
5,GMM,-0.075888,2
5,GMM,-0.115615,2
5,GMM,-0.074832,2
5,GMM,-0.022178,4
5,GMM,0.103017,3
5,GMM,0.152947,3
5,GMM,-0.12004,2
5,GMM,-0.202931,0
5,GMM,0.139064,3
5,GMM,0.122047,3
5,GMM,0.171386,3
5,GMM,-0.041968,0
5,GMM,-0.03043,1
5,GMM,-0.155877,0
5,GMM,-0.086667,0
5,GMM,-0.050549,2
5,GMM,-0.050891,2
5,GMM,0.13269,3
5,GMM,-0.110407,0
5,GMM,-0.216355,0
5,GMM,0.193938,3
5,GMM,-0.072094,0
5,GMM,-0.103541,1
5,GMM,0.161651,3
5,GMM,-0.130682,2
5,GMM,-0.079253,2
5,GMM,-0.063914,0
5,GMM,0.198311,3
5,GMM,0.205365,3
5,GMM,-0.025665,2
5,GMM,-0.056374,0
5,GMM,0.173678,3
5,GMM,0.214064,3
5,GMM,0.16275,3
5,GMM,0.192603,3
5,GMM,-0.04928,2
5,GMM,-0.099947,2
5,GMM,0.153009,3
5,GMM,-0.094,2
5,GMM,-0.155409,2
5,GMM,0.234626,3
5,GMM,0.208532,3
5,GMM,-0.019916,4
5,GMM,-0.048121,4
5,GMM,0.132696,3
5,GMM,0.004561,4
5,GMM,0.114042,3
5,GMM,0.153317,3
5,GMM,-0.148735,0
5,GMM,0.140228,3
5,GMM,-0.120232,0
5,GMM,-0.048865,4
5,GMM,-0.167746,1
5,GMM,0.115534,3
5,GMM,-0.041379,1
5,GMM,0.154074,3
5,GMM,0.164834,3
5,GMM,-0.123502,0
5,GMM,0.147193,3
5,GMM,-0.139243,2
5,GMM,0.127597,3
5,GMM,0.220612,3
5,GMM,-0.079954,1
5,GMM,0.162272,3
5,GMM,-0.13718,1
5,GMM,-0.054871,4
5,GMM,0.224574,3
5,GMM,-0.104172,0
5,GMM,-0.0056,4
5,GMM,0.187623,3
5,GMM,-0.12042,2
5,GMM,-0.146244,0
5,GMM,-0.229341,1
5,GMM,0.154346,3
5,GMM,-0.101433,4
5,GMM,0.215425,3
5,GMM,0.178601,3
5,GMM,-0.115773,2
5,GMM,-0.142491,0
5,GMM,-0.110556,4
5,GMM,-0.135274,2
5,GMM,-0.113493,0
5,GMM,0.153167,3
5,GMM,0.211312,3
